id,id,Price,Address,zip,status,mls,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate,Elem_School_District,Hightest_Rated_School
1710,905,395000,7819 W CYPRESS ST,85035,UCB (Under Contract-Backups),6378164,VINSANTO,2013,4,2.5,1598.0,3.3,Cartwright,95.89
1711,940,359995,5144 W Monte Vista RD,85035,UCB (Under Contract-Backups),6338754,WEDGEWOOD PARK 9,1972,4,2.0,1555.0,3.3,Cartwright,95.89
1712,1004,340000,7037 W MONTE VISTA RD,85035,UCB (Under Contract-Backups),6377451,SKYVIEW NORTH UNIT FIVE,1978,5,3.0,2016.0,3.3,Cartwright,95.89
1713,1108,342000,1716 N 77TH GLN,85035,Closed,6381103,VINSANTO,2007,2,2.5,1284.0,3.3,Cartwright,95.89
1714,1110,440000,7753 W BONITOS DR,85035,Closed,6353236,VINSANTO,2013,3,3.0,1934.0,3.3,Cartwright,95.89
1715,1152,367000,5802 W Virginia AVE,85035,Closed,6384778,HOMESTEAD TERRACE,1970,4,2.0,1540.0,3.3,Cartwright,95.89
1716,1179,370000,5417 W CYPRESS ST,85035,Closed,6379920,WEDGEWOOD PARK,1973,3,2.0,1308.0,3.3,Cartwright,95.89
1717,1259,364200,2006 N 77TH GLN,85035,Closed,6366214,VINSANTO,2008,3,2.5,1399.0,3.3,Cartwright,95.89
1718,1330,300000,5222 W EDGEMONT AVE,85035,Closed,6375285,HOMESTEAD TERRACE 1,1978,2,1.0,1427.0,3.3,Cartwright,95.89
1719,1350,375000,6819 W BERKELEY RD,85035,Closed,6365223,MARYVALE TERRACE NO. 41,1977,3,1.0,1120.0,3.3,Cartwright,95.89
1720,1351,405000,5607 W ROANOKE AVE,85035,Closed,6393457,HOMESTEAD TERRACE UNIT 6,1970,3,2.0,1628.0,3.3,Cartwright,95.89
1721,1371,300000,6831 W WINDSOR AVE,85035,Closed,6388532,MARYVALE TERRACE #58,1981,3,1.0,1095.0,3.3,Cartwright,95.89
1722,1399,406000,2214 N 78TH AVE,85035,Closed,6360473,VINSANTO,2013,4,3.0,1638.0,3.3,Cartwright,95.89
1723,1414,333000,2826 N 55TH AVE,85035,Closed,6381298,HOMESTEAD TERRACE UNIT 4,1969,3,2.0,1260.0,3.3,Cartwright,95.89
1724,1459,370000,6927 W VIRGINIA AVE,85035,Closed,6369998,SKYVIEW NORTH UNIT FIVE,1973,3,2.0,1850.0,3.3,Cartwright,95.89
1725,1474,390000,5417 W Monte Vista RD,85035,Closed,6376789,WEDGEWOOD PARK #9,1973,4,2.0,1616.0,3.3,Cartwright,95.89
1726,1506,385000,1726 N 77th GLN,85035,Closed,6356180,Visanto,2007,4,4.0,1768.0,3.3,Cartwright,95.89
1727,1515,370000,6748 W LEWIS AVE,85035,Closed,6369153,SKYVIEW NORTH UNIT FIVE,1974,4,2.0,1404.0,3.3,Cartwright,95.89
1728,1533,380000,2649 N 49TH DR,85035,Closed,6362074,WEDGEWOOD PARK,1962,3,2.0,1490.0,3.3,Cartwright,95.89
1729,1536,400000,5322 W PALM LN,85035,Closed,6373212,WEDGEWOOD PARK 9,1973,4,2.5,1858.0,3.3,Cartwright,95.89
1730,1571,355000,2632 N 49TH AVE,85035,Closed,6371626,WEDGEWOOD PARK,1962,4,2.0,1325.0,3.3,Cartwright,95.89
1731,1593,385000,6119 W WINDSOR AVE W,85035,Closed,6359906,MARYVALE TERRACE NO 55,1978,3,2.0,1824.0,3.3,Cartwright,95.89
1732,1594,400000,1617 N 64TH AVE,85035,Closed,6377526,MARYVALE TERRACE NO. 44 AMD,1971,4,2.0,1531.0,3.3,Cartwright,95.89
1733,1601,360000,1801 N 63RD DR,85035,Closed,6329414,MARYVALE TERRACE NO. 44 AMD,1972,3,2.0,1770.0,3.3,Cartwright,95.89
1734,1649,387000,2211 N 50TH AVE,85035,Closed,6371921,WEDGEWOOD PARK 2,1962,5,3.0,1878.0,3.3,Cartwright,95.89
1735,1728,342500,4850 W WINDSOR AVE,85035,Closed,6364265,WEDGEWOOD PARK,1963,3,2.0,1126.0,3.3,Cartwright,95.89
1736,1764,370000,5931 W MONTE VISTA RD,85035,Closed,6367978,MARYVALE TERRACE NO. 46 LOT 1183-1319 & TRACT A,1973,4,2.0,1344.0,3.3,Cartwright,95.89
1737,1769,350000,2420 N 70TH DR,85035,Closed,6370817,SKYVIEW NORTH UNIT FIVE,1973,3,2.0,1152.0,3.3,Cartwright,95.89
1738,1771,375000,2802 N 48TH LN,85035,Closed,6341588,WEDGEWOOD PARK,1962,5,2.0,1579.0,3.3,Cartwright,95.89
1739,1802,375000,6512 W MCDOWELL RD,85035,Closed,6370622,MARYVALE TERRACE 39,1971,4,2.0,1412.0,3.3,Cartwright,95.89
1740,1820,377000,1826 N 73RD AVE,85035,Closed,6351240,MARYVALE TERRACE 47,1974,4,2.0,1344.0,3.3,Cartwright,95.89
1741,1825,370000,5644 W WILSHIRE DR,85035,Closed,6372313,HOMESTEAD TERRACE UNIT 6,1970,3,2.0,1792.0,3.3,Cartwright,95.89
1742,1828,335000,2014 N 51ST DR,85035,Closed,6356329,WEDGEWOOD PARK 9,1972,3,2.0,1783.0,3.3,Cartwright,95.89
1743,1851,355000,2639 N 63RD AVE,85035,Closed,6360991,MARYVALE TERRACE NO 55,1978,4,1.0,1148.0,3.3,Cartwright,95.89
1744,1856,350000,2212 N 52ND DR,85035,Closed,6352156,WEDGEWOOD PARK 9,1972,4,3.0,1495.0,3.3,Cartwright,95.89
1745,1859,345500,2620 N 72ND DR,85035,Closed,6326969,SKYVIEW NORTH UNIT 4,1973,3,2.0,1221.0,3.3,Cartwright,95.89
1746,1868,320000,6929 W PALM LN,85035,Closed,6378005,MARYVALE TERRACE NO. 41,1977,2,1.0,840.0,3.3,Cartwright,95.89
1747,1873,390000,5238 W ENCANTO BLVD,85035,Closed,6370437,HOMESTEAD TERRACE UNIT 3 VARIOUS LOTS REPLAT,1968,3,2.0,1546.0,3.3,Cartwright,95.89
1748,1932,375000,2026 N 77TH DR,85035,Closed,6348300,VINSANTO,2016,3,3.5,1661.0,3.3,Cartwright,95.89
1749,1967,270000,2317 N 47TH DR,85035,Closed,6336741,WEDGEWOOD PARK,1963,3,1.5,1334.0,3.3,Cartwright,95.89
1750,1971,365000,5007 W SHERIDAN ST,85035,Closed,6363413,BRAEWOOD ESTATES NO. 4 AMD,1975,4,2.0,1298.0,3.3,Cartwright,95.89
1751,2016,368000,5026 W CYPRESS ST,85035,Closed,6365269,WEDGEWOOD PARK UNIT 2,1964,4,2.0,1521.0,3.3,Cartwright,95.89
1752,2048,375000,7809 W Palm LN,85035,Closed,6354381,VINSANTO,2015,3,3.0,1768.0,3.3,Cartwright,95.89
1753,2079,371500,1831 N 68TH AVE,85035,Closed,6360927,MARYVALE TERRACE NO. 41,1977,4,2.0,1576.0,3.3,Cartwright,95.89
1754,2083,350000,7159 W WILSHIRE DR,85035,Closed,6366490,SKYVIEW NORTH UNIT 4,1972,3,2.0,1140.0,3.3,Cartwright,95.89
1755,2255,355000,1807 N 66TH DR,85035,Closed,6365306,MARYVALE TERRACE 39,1971,4,2.0,1200.0,3.3,Cartwright,95.89
1756,2271,360000,5308 W CORONADO RD,85035,Closed,6356852,WEDGEWOOD PARK 10,1974,4,3.0,1519.0,3.3,Cartwright,95.89
1757,2280,330000,5418 W ROANOKE AVE W,85035,Closed,6359415,HOMESTEAD TERRACE 2,1962,3,2.0,1172.0,3.3,Cartwright,95.89
1758,67,700000,7823 E CULVER ST,85257,Active,6383415,MCDOWELL PARKWAY,1958,4,2.0,1380.0,,Scottsdale Unified,101.35
1759,135,605000,7810 E KIMSEY LN,85257,Active,6387902,MEREWAY MANOR LOTS 200-217,1989,2,2.0,1260.0,,Scottsdale Unified,101.35
1760,155,644900,6908 E CULVER ST,85257,Active,6379750,PAPAGO PARKWAY,1959,3,2.0,1610.0,,Scottsdale Unified,101.35
1761,220,649900,7013 E Cypress ST,85257,UCB (Under Contract-Backups),6387442,PAPAGO PARADISE UNIT 1,1955,4,2.0,1680.0,,Scottsdale Unified,101.35
1762,274,879000,5618 E EDGEMONT AVE,85257,Active,6376441,FAIRWAY PARK,1956,3,2.0,2090.0,,Scottsdale Unified,101.35
1763,278,735000,7846 E BELLEVIEW ST,85257,Active,6384842,MCDOWELL PARKWAY,1958,3,2.0,1589.0,,Scottsdale Unified,101.35
1764,288,838000,526 N 74TH ST,85257,Active,6393006,NEW PAPAGO PARKWAY 13 LOTS 779-912 & TR J,2020,4,2.0,2089.0,,Scottsdale Unified,101.35
1765,299,750000,6725 E CORONADO RD,85257,Active,6380955,VILLAGE GROVE 2,1957,3,2.0,1853.0,,Scottsdale Unified,101.35
1766,316,910000,6719 E LEWIS AVE,85257,UCB (Under Contract-Backups),6389433,OAK PARK 2,1956,4,3.0,2115.0,,Scottsdale Unified,101.35
1767,458,675000,6812 E EDGEMONT AVE,85257,Active,6387013,INMAR TERRACE,1955,3,2.0,1594.0,,Scottsdale Unified,101.35
1768,469,600000,6908 E LATHAM ST,85257,Active,6389330,PAPAGO PARKWAY 4,1959,4,2.0,2018.0,,Scottsdale Unified,101.35
1769,496,625000,7831 E LOMA LAND DR,85257,Active,6363371,MCDOWELL PARKWAY,1958,3,2.0,1356.0,,Scottsdale Unified,101.35
1770,516,723000,7509 E Hubbell ST,85257,Active,6375721,SCOTTSDALE ESTATES,1957,4,2.0,1659.0,,Scottsdale Unified,101.35
1771,601,999000,7055 E WILLETTA ST,85257,Active,6391483,PAPAGO PARKWAY,1958,4,2.0,2029.0,,Scottsdale Unified,101.35
1772,741,590000,6513 E HOLLY ST,85257,Active,6385273,HY-VIEW 4,1964,3,2.0,1552.0,,Scottsdale Unified,101.35
1773,746,899000,5639 E EDGEMONT AVE,85257,UCB (Under Contract-Backups),6383244,FAIRWAY PARK,1952,3,2.0,1713.0,,Scottsdale Unified,101.35
1774,814,849000,5714 E CAMBRIDGE AVE,85257,UCB (Under Contract-Backups),6384451,Fairway Park,1965,3,1.75,2128.0,,Scottsdale Unified,101.35
1775,858,630000,925 N 79TH ST,85257,Active,6376262,MEREWAY MANOR REPLAT,1971,5,2.0,1734.0,,Scottsdale Unified,101.35
1776,897,704999,6902 E LOMA LAND DR,85257,UCB (Under Contract-Backups),6381265,PAPAGO PARKWAY,1958,3,2.0,2000.0,,Scottsdale Unified,101.35
1777,904,765000,6816 E Almeria RD,85257,UCB (Under Contract-Backups),6380025,Village Grove,1958,3,2.0,1822.0,,Scottsdale Unified,101.35
1778,911,739900,6890 E Orion DR,85257,UCB (Under Contract-Backups),6383848,SKYE ON MCDOWELL,2019,3,2.5,2005.0,,Scottsdale Unified,101.35
1779,960,675000,2631 N GRANITE REEF RD,85257,UCB (Under Contract-Backups),6378826,SCOTTSDALE ESTATES 10 LOTS 1519-1686,1960,3,2.0,1423.0,,Scottsdale Unified,101.35
1780,962,999000,6136 E WINDSOR AVE,85257,UCB (Under Contract-Backups),6380834,HERITAGE EAST UNIT 1,1969,4,2.0,2560.0,,Scottsdale Unified,101.35
1781,1176,721000,631 N 74th PL,85257,Closed,6381316,"NEW PAPAGO PARKWAY 11 LOTS 588-607, 614-628&TR C",1960,4,3.0,1508.0,,Scottsdale Unified,101.35
1782,1254,600000,7315 E Taylor ST,85257,Closed,6376119,New Papago Pkwy,1961,3,2.0,1148.0,,Scottsdale Unified,101.35
1783,1283,680000,6843 E BELLEVIEW ST,85257,Closed,6335634,PAPAGO PARKWAY 4,1959,3,2.5,1888.0,,Scottsdale Unified,101.35
1784,1306,580000,8223 E VIRGINIA AVE,85257,Closed,6383015,VILLAGE GROVE,1959,3,2.0,1712.0,,Scottsdale Unified,101.35
1785,1329,752000,7501 E HOLLY ST,85257,Closed,6363798,SCOTTSDALE ESTATES 3 LOTS 222-339,1957,3,2.0,1498.0,,Scottsdale Unified,101.35
1786,1331,770000,7502 E LATHAM ST,85257,Closed,6379504,NEW PAPAGO PARKWAY 8,1959,3,2.0,1550.0,,Scottsdale Unified,101.35
1787,1357,599000,8310 E GRANADA RD,85257,Closed,6340244,"COX HEIGHTS 2 LOT 270-288, 297-381",1959,3,2.0,1380.0,,Scottsdale Unified,101.35
1788,1376,681000,6950 E WILLETTA ST,85257,Closed,6377446,PAPAGO PARKWAY,1959,4,2.0,2026.0,,Scottsdale Unified,101.35
1789,1403,976000,7308 E DIAMOND ST,85257,Closed,6377854,NEW PAPAGO PARKWAY 9,1960,4,2.0,1702.0,,Scottsdale Unified,101.35
1790,1458,660000,2514 N 68TH PL,85257,Closed,6379556,MELROSE VILLAGE,1959,3,1.75,1918.0,,Scottsdale Unified,101.35
1791,1478,810000,5840 E EDGEMONT AVE,85257,Closed,6369585,SHERWOOD ESTATES 2,1962,3,2.0,1996.0,,Scottsdale Unified,101.35
1792,1553,800000,6632 E Latham ST,85257,Closed,6375339,PAPAGO PARKWAY 2,1959,4,2.0,2429.0,,Scottsdale Unified,101.35
1793,1654,825000,2809 N 81st WAY,85257,Closed,6378757,VILLAGE GROVE 12,1960,4,2.0,1850.0,,Scottsdale Unified,101.35
1794,1658,915000,2520 N 69TH PL,85257,Closed,6373639,MELROSE VILLAGE,1959,4,2.0,2385.0,,Scottsdale Unified,101.35
1795,1665,745000,6637 E OAK ST,85257,Closed,6383002,VILLAGE GROVE 5,1958,3,2.0,1886.0,,Scottsdale Unified,101.35
1796,1667,850000,8209 E CAMBRIDGE AVE,85257,Closed,6372073,VILLAGE GROVE 7,1959,3,2.0,2274.0,,Scottsdale Unified,101.35
1797,1757,640000,7520 E PAPAGO DR,85257,Closed,6377388,"NEW PAPAGO PARKWAY 11 LOTS 588-607, 614-628&TR C",1960,4,3.0,2021.0,,Scottsdale Unified,101.35
1798,1784,698000,6931 E ALMERIA RD,85257,Closed,6357758,REDLANDS,1958,3,2.0,1691.0,,Scottsdale Unified,101.35
1799,1807,640000,7933 E CULVER ST,85257,Closed,6368285,MCDOWELL PARKWAY,1958,3,2.0,1362.0,,Scottsdale Unified,101.35
1800,2065,510500,7507 E POLK ST,85257,Closed,6365780,New Papago,1961,2,2.0,1137.0,,Scottsdale Unified,101.35
1801,2113,810000,7025 E BELLEVIEW ST,85257,Closed,6362645,PAPAGO PARKWAY 3,1959,3,2.0,1600.0,,Scottsdale Unified,101.35
1802,2145,650000,1809 N 74TH PL,85257,Closed,6365059,SCOTTSDALE ESTATES 2 LOTS 87-221,1957,3,2.0,1506.0,,Scottsdale Unified,101.35
1803,2214,665000,6420 E Virginia AVE,85257,Closed,6374490,HY-VIEW,1959,3,2.0,1509.0,,Scottsdale Unified,101.35
1804,2234,815000,6901 E DIAMOND ST,85257,Closed,6369246,PAPAGO PARKWAY,1959,4,2.0,1894.0,,Scottsdale Unified,101.35
1805,2291,599000,7537 E DIAMOND ST,85257,Closed,6372560,NEW PAPAGO PARKWAY 8,1960,3,2.0,1344.0,,Scottsdale Unified,101.35
1806,73,389900,4742 N 47TH AVE,85031,Active,6395268,MARYVALE TERRACE 2B LOTS 787-951,1955,3,2.0,1400.0,2.4,Alhambra,100.04
1807,74,406000,4611 N 56TH LN,85031,Active,6389035,MARYVALE TERRACE 14,1957,4,2.0,1692.0,2.4,Alhambra,100.04
1808,117,347953,2917 N 44TH LN,85031,Active,6393074,MARYVALE TERRACE 17 LOTS 5553-5694,1958,3,2.0,1411.0,2.4,Alhambra,100.04
1809,198,384000,5449 W FLOWER ST,85031,Active,6360461,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1959,3,2.0,1608.0,2.4,Alhambra,100.04
1810,254,440000,5734 W COOLIDGE ST,85031,Active,6382909,MARYVALE TERRACE 14A,1957,3,1.75,2106.0,2.4,Alhambra,100.04
1811,265,399800,4952 W PIERSON ST,85031,Active,6384240,MARYVALE TERRACE 2B LOTS 787-951,1955,3,2.0,1336.0,2.4,Alhambra,100.04
1812,282,355000,5102 W AVALON DR,85031,Active,6387917,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,2.0,1695.0,2.4,Alhambra,100.04
1813,308,385000,4840 W MULBERRY DR,85031,Active,6394240,"MARYVALE TERRACE 12 LTS 5002-5014, TR B",1958,5,2.0,1977.0,2.4,Alhambra,100.04
1814,320,394900,5840 W HIGHLAND AVE,85031,Active,6348236,MARYVALE TERRACE 16 AMD LOTS 3150-3276,1957,5,2.0,1758.0,2.4,Alhambra,100.04
1815,403,319000,4727 N 50th AVE,85031,UCB (Under Contract-Backups),6387466,MARYVALE TERRACE,1956,3,1.75,1135.0,2.4,Alhambra,100.04
1816,421,405000,3635 N 57TH AVE,85031,Active,6375783,MARYVALE TERRACE 3 TR A,1956,4,2.0,1386.0,2.4,Alhambra,100.04
1817,422,395000,5443 W WOLF ST,85031,Active,6340074,MARYVALE TERRACE 9 LOTS 3519-3628,1957,4,2.0,1704.0,2.4,Alhambra,100.04
1818,438,355000,5432 W CHEERY LYNN RD,85031,Active,6393024,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1959,3,2.0,1320.0,2.4,Alhambra,100.04
1819,456,390000,5307 W CAMELBACK RD,85031,UCB (Under Contract-Backups),6373624,MARYVALE TERRACE 9 LOTS 3519-3628,1957,4,2.0,1940.0,2.4,Alhambra,100.04
1820,484,455000,3851 N 49TH AVE,85031,Active,6393001,MARYVALE TERRACE 10,1956,5,3.0,1941.0,2.4,Alhambra,100.04
1821,569,310000,4547 W MITCHELL DR,85031,UCB (Under Contract-Backups),6388445,SIESTA VILLAGE 3,1955,3,2.0,1331.0,2.4,Alhambra,100.04
1822,572,300000,4548 N 48TH DR,85031,Active,6391845,MARYVALE TERRACE 2B LOTS 787-951,1955,3,2.0,1440.0,2.4,Alhambra,100.04
1823,718,410000,5831 W PIERSON ST,85031,Active,6357355,MARYVALE TERRACE 16 AMD LOTS 3150-3276,1958,5,2.0,2479.0,2.4,Alhambra,100.04
1824,720,389000,5706 W Roma AVE,85031,Active,6388362,Marivalley Terrace 13,1956,4,3.0,1537.0,2.4,Alhambra,100.04
1825,724,395000,5802 W FLOWER ST,85031,UCB (Under Contract-Backups),6381613,MARYVALE TERRACE 22 LOTS 8426-8591,1960,5,2.5,1848.0,2.4,Alhambra,100.04
1826,800,404000,5127 W EARLL DR,85031,Active,6374796,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,1.75,1695.0,2.4,Alhambra,100.04
1827,810,389999,5607 W MEADOWBROOK AVE,85031,Active,6387992,MARYVALE TERRACE 14,1957,4,2.0,1692.0,2.4,Alhambra,100.04
1828,869,350000,4702 N 47TH AVE,85031,UCB (Under Contract-Backups),6375450,MARYVALE TERRACE 2B LOTS 787-951,1955,3,2.0,1452.0,2.4,Alhambra,100.04
1829,872,374950,3202 N 52ND PKWY,85031,Active,6386233,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,2.5,1793.0,2.4,Alhambra,100.04
1830,946,360000,2921 N 53RD AVE,85031,UCB (Under Contract-Backups),6378308,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1958,4,2.0,1680.0,2.4,Alhambra,100.04
1831,951,369900,4217 N 51ST AVE,85031,UCB (Under Contract-Backups),6369963,MARYVALE TERRACE LOTS 181-295,1954,4,2.0,1565.0,2.4,Alhambra,100.04
1832,1048,440000,5505 W WHITTON AVE,85031,Active,6364542,MARYVALE TERRACE 3 TR A,1956,3,2.0,1365.0,2.4,Alhambra,100.04
1833,1380,405000,4708 N 49TH DR,85031,Closed,6370351,MARYVALE TERRACE 2C LOTS 2116-2143,1955,5,3.0,2357.0,2.4,Alhambra,100.04
1834,1445,322500,4912 W AMELIA AVE,85031,Closed,6365130,MARYVALE TERRACE 5 AMD,1957,3,2.0,1109.0,2.4,Alhambra,100.04
1835,1450,460000,3138 N 46th DR,85031,Closed,6373828,TRAILS END RANCHES LOT,1957,4,2.0,2011.0,2.4,Alhambra,100.04
1836,1471,397000,3833 N 49TH AVE,85031,Closed,6377082,MARYVALE TERRACE 10,1956,4,2.0,1800.0,2.4,Alhambra,100.04
1837,1645,380000,3447 N 51ST AVE,85031,Closed,6353672,MARYVALE TERRACE 6,1957,3,1.75,1431.0,2.4,Alhambra,100.04
1838,1651,405000,2926 N 52ND DR,85031,Closed,6372180,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1959,3,2.0,1320.0,2.4,Alhambra,100.04
1839,1718,335000,4301 N 47TH DR,85031,Closed,6350721,MARYVALE TERRACE 2A LOTS 296-477,1954,3,2.0,1379.0,2.4,Alhambra,100.04
1840,1736,385000,4016 N 47TH LN,85031,Closed,6359103,MARYVALE TERRACE 10F,1956,4,2.0,1353.0,2.4,Alhambra,100.04
1841,1846,380100,5843 W HEATHERBRAE DR,85031,Closed,6339307,MARYVALE TERRACE 13A LOTS 2645-2758 & TR A,1957,3,2.0,1871.0,2.4,Alhambra,100.04
1842,1894,282000,4521 W CLARENDON AVE,85031,Closed,6362902,SIESTA VILLAGE 2,1955,4,2.0,1636.0,2.4,Alhambra,100.04
1843,1966,385000,5609 W GLENROSA AVE,85031,Closed,6361118,MARYVALE TERRACE 15,1957,4,2.0,1692.0,2.4,Alhambra,100.04
1844,1989,395000,5002 W EARLL DR,85031,Closed,6367138,"MARYVALE TERRACE 12 LTS 5002-5014, TR B",1958,4,3.0,1665.0,2.4,Alhambra,100.04
1845,2026,351000,5101 W CATALINA DR,85031,Closed,6364960,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1958,4,2.0,1733.0,2.4,Alhambra,100.04
1846,2028,360000,3801 N 47Th DR,85031,Closed,6365895,Maryvale Terrace,1956,3,2.0,1116.0,2.4,Alhambra,100.04
1847,2123,380000,4006 N 48TH AVE,85031,Closed,6352190,MARYVALE TERRACE 10D,1956,4,2.0,1706.0,2.4,Alhambra,100.04
1848,2153,340000,3202 N 52ND PKWY,85031,Closed,6380821,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,2.5,1793.0,2.4,Alhambra,100.04
1849,2250,340000,2950 N 53RD PKWY,85031,Closed,6357924,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1959,3,2.0,1418.0,2.4,Alhambra,100.04
1850,2273,397000,4948 W PIERSON ST,85031,Closed,6357211,MARYVALE TERRACE 2B LOTS 787-951,1955,5,2.0,1972.0,2.4,Alhambra,100.04
1851,2286,375000,4332 N 58TH DR,85031,Closed,6364390,MARYVALE TERRACE 13 LOTS 2198-2350,1956,4,2.0,1589.0,2.4,Alhambra,100.04
1852,80,479900,8514 E PASADENA AVE,85250,Active,6395226,PARK SCOTTSDALE 2,1961,3,1.75,1260.0,,Scottsdale Unified,101.35
1853,391,870000,7761 E ROVEY AVE,85250,Active,6393690,CASA DEL MAR,1980,3,2.0,1689.0,,Scottsdale Unified,101.35
1854,427,858900,8437 E BONNIE ROSE AVE,85250,UCB (Under Contract-Backups),6389914,PARK SCOTTSDALE 1-A,1964,4,2.0,2209.0,,Scottsdale Unified,101.35
1855,1041,730000,8220 E BONNIE ROSE AVE,85250,CCBS (Contract Contingent on Buyer Sale),6367235,PARKCREST,1962,4,2.0,2133.0,,Scottsdale Unified,101.35
1856,1225,740000,8225 E CHAPARRAL RD,85250,Closed,6381128,SCOTTSDALE COUNTRY ACRES 2,1961,3,3.0,2054.0,,Scottsdale Unified,101.35
1857,1296,760000,8513 E Bonnie Rose AVE,85250,Closed,6376807,Park Scottsdale 1,1962,4,2.0,1808.0,,Scottsdale Unified,101.35
1858,1397,720000,8444 E BONITA DR,85250,Closed,6386118,PARK SCOTTSDALE 2,1962,4,2.0,1905.0,,Scottsdale Unified,101.35
1859,1916,769000,8202 E ARLINGTON RD,85250,Closed,6364232,PARK SCOTTSDALE 12,1970,3,2.0,1839.0,,Scottsdale Unified,101.35
1860,2070,1300000,5821 N 81ST ST,85250,Closed,6362402,PARK SCOTTSDALE 18,1972,4,3.0,1832.0,,Scottsdale Unified,101.35
1861,83,345000,310 E DESERT DR,85042,Active,6381113,THUNDERBIRD COUNTRY CLUB EST 6,1971,3,1.75,1200.0,2.9,Roosevelt,76.54
1862,95,605000,2435 E FREMONT RD,85042,Active,6395158,FAIRWAYS AT THE LEGACY UNIT 1 REPLAT,2001,3,2.0,2144.0,2.9,Roosevelt,76.54
1863,109,995990,3011 E HARWELL RD,85042,UCB (Under Contract-Backups),6392482,Blossom Hills II,2017,4,3.5,3085.0,2.9,Roosevelt,76.54
1864,123,373000,4248 E SAINT CATHERINE AVE,85042,Active,6389388,UNIVERSITY MEADOWS UNIT 2,1973,3,1.5,1262.0,2.9,Roosevelt,76.54
1865,128,389900,2246 E NANCY LN,85042,Active,6393215,DEL MONTE PLAZA,1957,3,2.0,1325.0,2.9,Roosevelt,76.54
1866,133,780000,2437 E SOUTH MOUNTAIN AVE,85042,Active,6395063,HIGHLAND TERRACE,2018,4,3.5,2660.0,2.9,Roosevelt,76.54
1867,143,321900,2206 E BURGESS LN,85042,UCB (Under Contract-Backups),6392091,DEL MONTE PLAZA,1960,4,1.0,1170.0,2.9,Roosevelt,76.54
1868,171,414900,7014 S 45TH PL,85042,Active,6394844,KNOELL GARDEN GROVES UNIT 5,1983,3,2.0,1334.0,2.9,Roosevelt,76.54
1869,185,495000,7208 S 30TH ST,85042,Active,6349413,ENCANTO AT THE LEGACY,2000,4,3.0,1841.0,2.9,Roosevelt,76.54
1870,206,523000,3818 E BRANHAM LN,85042,Active,6387199,BLOSSOM HILLS,2018,3,2.0,1598.0,2.9,Roosevelt,76.54
1871,257,505000,2441 E ALTA VISTA RD,85042,Active,6388367,ARBORS,2019,3,2.0,1741.0,2.9,Roosevelt,76.54
1872,334,475000,1411 E FREMONT RD,85042,Active,6374013,SOUTH POINT,1987,5,2.0,1927.0,2.9,Roosevelt,76.54
1873,460,479500,2716 E BRANHAM LN,85042,UCB (Under Contract-Backups),6389439,GROVES AT SOUTH MOUNTAIN,1999,3,2.0,1528.0,2.9,Roosevelt,76.54
1874,467,499000,7611 S 15TH ST,85042,Active,6392870,CASITAS GRANDE AT SOUTH MOUNTAIN,2013,4,2.5,1976.0,2.9,Roosevelt,76.54
1875,561,540000,7708 S 36TH WAY,85042,UCB (Under Contract-Backups),6390844,ESTATES AT SOUTH MOUNTAIN,2016,3,2.5,2141.0,2.9,Roosevelt,76.54
1876,565,429900,1749 E Saint Charles AVE,85042,Active,6390373,CITRUS HILLS UNIT 1,1986,3,2.0,1454.0,2.9,Roosevelt,76.54
1877,594,505000,3634 E SOPHIE LN,85042,Active,6391537,ESTATES AT SOUTH MOUNTAIN,2016,3,3.0,1851.0,2.9,Roosevelt,76.54
1878,629,604000,9112 S 15TH WAY,85042,Active,6341369,MONTANA VISTA ESTATES,2014,3,2.0,2214.0,2.9,Roosevelt,76.54
1879,658,486000,1137 E MILADA DR,85042,Active,6390780,DOBBINS CREEK,2004,3,2.0,1465.0,2.9,Roosevelt,76.54
1880,673,399000,4359 E NANCY LN,85042,UCB (Under Contract-Backups),6387971,WOODBRIAR UNIT 3,1972,4,2.0,1375.0,2.9,Roosevelt,76.54
1881,684,429944,807 E ALTA VISTA RD S,85042,Active,6389577,ESTRELLA RANCHO,1927,3,1.0,1100.0,2.9,Roosevelt,76.54
1882,690,499000,1213 E MILADA DR,85042,UCB (Under Contract-Backups),6386453,DOBBINS CREEK,2004,3,2.0,2170.0,2.9,Roosevelt,76.54
1883,727,525000,7408 S 27TH PL,85042,UCB (Under Contract-Backups),6382713,MOUNTAIN GROVE COMMUNITY,2011,3,2.5,2074.0,2.9,Roosevelt,76.54
1884,730,525000,1527 E GARY WAY,85042,UCB (Under Contract-Backups),6386732,HIGHLINE VISTA ESTATES,2003,4,2.0,1998.0,2.9,Roosevelt,76.54
